Cases_CaseNumber,Products_ProductID,Products_Department,CaseTasks_Department
450380,STRSMT,IMPLANTS,STAINGLZ
450380,STRSMT,IMPLANTS,Tissue Trim
448456,DIGBRUXCRN,C&B,
450367,DIGEZZCRN,C&B,Brux Porcelain
450367,DIGEZZCRN,C&B,CAD Mill crown/coping
450367,DIGEZZCRN,C&B,Fixed QC
450367,DIGEZZCRN,C&B,FIXED MODELS
450367,DIGEZZCRN,C&B,Invoice and Ship
450367,DIGEZZCRN,C&B,Outsource Design full contour
450367,DIGEZZCRN,C&B,SCHEDULING
450367,DIGEZZCRN,C&B,Sinter
450367,DIGEZZCRN,C&B,Stain & Glaze
450429,CRNDRCALLF,C&B,CAD DESIGN
450429,CRNDRCALLF,C&B,BUSOFF
450429,CRNDRCALLF,C&B,Die Trim
450429,CRNDRCALLF,C&B,C&B
450429,CRNDRCALLF,C&B,DIETRIM
450429,CRNDRCALLF,C&B,CAD SCANNING
450429,CRNDRCALLF,C&B,FIXED QC
450429,CRNDRCALLF,C&B,CTS
450429,CRNDRCALLF,C&B,PORCELAIN
450429,CRNDRCALLF,C&B,SCHEDULING
450429,CRNEMAXM,C&B,BUSOFF
450429,CRNEMAXM,C&B,C&B
450429,CRNEMAXM,C&B,CAD DESIGN
450429,CRNEMAXM,C&B,CTS
450429,CRNEMAXM,C&B,CAD SCANNING
450429,CRNEMAXM,C&B,FIXED QC
450429,CRNEMAXM,C&B,Die Trim
450429,CRNEMAXM,C&B,DIETRIM
450429,CRNEMAXM,C&B,PORCELAIN
450429,CRNEMAXM,C&B,SCHEDULING
449822,CRNBRUX,C&B,Die Trim
449822,CRNBRUX,C&B,Brux Porcelain
449822,CRNBRUX,C&B,FIXED MODELS
449822,CRNBRUX,C&B,C&B
449822,CRNBRUX,C&B,Outsource Design full contour
449822,CRNBRUX,C&B,CAD Mill crown/coping
449822,CRNBRUX,C&B,FIXED QC
449822,CRNBRUX,C&B,Invoice and Ship
449822,CRNBRUX,C&B,Scan for crowns
449822,CRNBRUX,C&B,SCHEDULING
449822,CRNBRUX,C&B,Sinter
449822,CRNBRUX,C&B,Stain & Glaze
449935,CRNEZZ,C&B,Brux Porcelain
449935,CRNEZZ,C&B,FIXED MODELS
449935,CRNEZZ,C&B,C&B
449935,CRNEZZ,C&B,IMPLANTS
449935,CRNEZZ,C&B,CAD Mill crown/coping
449935,CRNEZZ,C&B,Outsource Design full contour
449935,CRNEZZ,C&B,Die Trim
449935,CRNEZZ,C&B,Stain & Glaze
449935,CRNEZZ,C&B,Fixed QC
449935,INFCONT,MISC,C&B
449935,CRNEZZ,C&B,Scan for crowns
449935,INFCONT,MISC,FIXED MODELS
449935,CRNEZZ,C&B,Sinter
449935,INFCONT,MISC,IMPLANTS
449935,INFCONT,MISC,Brux Porcelain
449935,INFCONT,MISC,Outsource Design full contour
449935,INFCONT,MISC,CAD Mill crown/coping
449935,INFCONT,MISC,Scan for crowns
449935,INFCONT,MISC,Die Trim
449935,INFCONT,MISC,Sinter
449935,INFCONT,MISC,Fixed QC
449935,INFCONT,MISC,Stain & Glaze
449935,SMTCRN,IMPLANTS,Brux Porcelain
449935,SMTCRN,IMPLANTS,C&B
449935,SMTCRN,IMPLANTS,Die Trim
449935,SMTCRN,IMPLANTS,CAD Mill crown/coping
449935,SMTCRN,IMPLANTS,Fixed QC
449935,SMTCRN,IMPLANTS,FIXED MODELS
449935,SMTCRN,IMPLANTS,IMPLANTS
449935,SMTCRN,IMPLANTS,Outsource Design full contour
449935,SMTCRN,IMPLANTS,Scan for crowns
449935,SMTCRN,IMPLANTS,Sinter
449935,SMTCRN,IMPLANTS,Stain & Glaze
450356,CRNBRUX,C&B,Brux Porcelain
450356,CRNBRUX,C&B,CAD Mill crown/coping
450356,CRNBRUX,C&B,C&B
450356,CRNBRUX,C&B,FIXED MODELS
450356,CRNBRUX,C&B,Die Trim
450356,CRNBRUX,C&B,Invoice and Ship
450356,CRNBRUX,C&B,FIXED QC
450356,CRNBRUX,C&B,Outsource Design full contour
450356,CRNBRUX,C&B,Scan for crowns
450356,CRNBRUX,C&B,SCHEDULING
450356,CRNBRUX,C&B,Sinter
450356,CRNBRUX,C&B,Stain & Glaze
450237,CRNBRUX,C&B,Brux Porcelain
450237,CRNBRUX,C&B,FIXED MODELS
450237,CRNBRUX,C&B,C&B
450237,CRNBRUX,C&B,Invoice and Ship
450237,CRNBRUX,C&B,CAD Mill crown/coping
450237,CRNBRUX,C&B,Outsource Design full contour
450237,CRNBRUX,C&B,Die Trim
450237,CRNBRUX,C&B,SCHEDULING
450237,CRNBRUX,C&B,FIXED QC
450237,CRNBRUX,C&B,Stain & Glaze
450237,CRNBRUX,C&B,Scan for crowns
450237,INFCONT,MISC,C&B
450237,CRNBRUX,C&B,Sinter
450237,INFCONT,MISC,FIXED MODELS
450237,INFCONT,MISC,Brux Porcelain
450237,INFCONT,MISC,FIXED QC
450237,INFCONT,MISC,CAD Mill crown/coping
450237,INFCONT,MISC,Outsource Design full contour
450237,INFCONT,MISC,Die Trim
450237,INFCONT,MISC,Sinter
450237,INFCONT,MISC,Invoice and Ship
450237,INFCONT,MISC,Scan for crowns
450237,INFCONT,MISC,SCHEDULING
450237,INFCONT,MISC,Stain & Glaze
450340,CRNEZZ,C&B,Brux Porcelain
450340,CRNEZZ,C&B,C&B
450340,CRNEZZ,C&B,FIXED MODELS
450340,CRNEZZ,C&B,CAD Mill crown/coping
450340,CRNEZZ,C&B,Sinter
450340,CRNEZZ,C&B,Die Trim
450340,INFCONT,MISC,FIXED MODELS
450340,CRNEZZ,C&B,Fixed QC
450340,INFCONT,MISC,Invoice and Ship
450340,CRNEZZ,C&B,Invoice and Ship
450340,INFCONT,MISC,Outsource Design full contour
450340,CRNEZZ,C&B,Outsource Design full contour
450340,INFCONT,MISC,Stain & Glaze
450340,CRNEZZ,C&B,Scan for crowns
450340,CRNEZZ,C&B,SCHEDULING
450340,CRNEZZ,C&B,Stain & Glaze
450340,INFCONT,MISC,Brux Porcelain
450340,INFCONT,MISC,C&B
450340,INFCONT,MISC,CAD Mill crown/coping
450340,INFCONT,MISC,Die Trim
450340,INFCONT,MISC,Fixed QC
450340,INFCONT,MISC,Scan for crowns
450340,INFCONT,MISC,SCHEDULING
450340,INFCONT,MISC,Sinter
449940,INFCONT,MISC,BUSOFF
449940,INFCONT,MISC,Removables
449940,INFCONT,MISC,REMQC
449940,ORTVFRET,Removables,Removables
449940,INFCONT,MISC,SCHEDULING
449940,ORTVFRET,Removables,REMQC
449940,ORTVFRET,Removables,BUSOFF
449940,ORTVFRET,Removables,SCHEDULING
450307,CRNEZZ,C&B,C&B
450307,CRNEZZ,C&B,Brux Porcelain
450307,CRNEZZ,C&B,Die Trim
450307,CRNEZZ,C&B,CAD Mill crown/coping
450307,CRNEZZ,C&B,Fixed QC
450307,CRNEZZ,C&B,FINISHING
450307,CRNEZZ,C&B,Sinter
450307,CRNEZZ,C&B,FIXED MODELS
450307,CRNZIRCBR,C&B,C&B
450307,CRNEZZ,C&B,Invoice and Ship
450307,CRNZIRCBR,C&B,CAD Mill crown/coping
450307,CRNEZZ,C&B,Outsource Design full contour
450307,CRNZIRCBR,C&B,FINISHING
450307,CRNEZZ,C&B,Scan for crowns
450307,CRNZIRCBR,C&B,Fixed QC
450307,CRNEZZ,C&B,SCHEDULING
450307,CRNZIRCBR,C&B,Scan for crowns
450307,CRNEZZ,C&B,Stain & Glaze
450307,CRNZIRCBR,C&B,SCHEDULING
450307,CRNZIRCBR,C&B,Brux Porcelain
450307,INFCONT,MISC,Die Trim
450307,CRNZIRCBR,C&B,Die Trim
450307,INFCONT,MISC,FIXED MODELS
450307,CRNZIRCBR,C&B,FIXED MODELS
450307,INFCONT,MISC,Outsource Design full contour
450307,CRNZIRCBR,C&B,Invoice and Ship
450307,CRNZIRCBR,C&B,Outsource Design full contour
450307,CRNZIRCBR,C&B,Sinter
450307,CRNZIRCBR,C&B,Stain & Glaze
450307,INFCONT,MISC,Brux Porcelain
450307,INFCONT,MISC,C&B
450307,INFCONT,MISC,CAD Mill crown/coping
450307,INFCONT,MISC,FINISHING
450307,INFCONT,MISC,Fixed QC
450307,INFCONT,MISC,Invoice and Ship
450307,INFCONT,MISC,Scan for crowns
450307,INFCONT,MISC,SCHEDULING
450307,INFCONT,MISC,Sinter
450307,INFCONT,MISC,Stain & Glaze
450427,CRNBRUX,C&B,FIXED MODELS
450427,CRNBRUX,C&B,Brux Porcelain
450427,CRNBRUX,C&B,Invoice and Ship
450427,CRNBRUX,C&B,C&B
450427,CRNBRUX,C&B,Outsource Design full contour
450427,CRNBRUX,C&B,CAD Mill crown/coping
450427,CRNBRUX,C&B,Stain & Glaze
450427,CRNBRUX,C&B,Die Trim
450427,CRNBRUX,C&B,FIXED QC
450427,CRNBRUX,C&B,Scan for crowns
450427,CRNBRUX,C&B,SCHEDULING
450427,CRNBRUX,C&B,Sinter
450108,CRNBRUX,C&B,Brux Porcelain
450108,CRNBRUX,C&B,C&B
450108,CRNBRUX,C&B,FIXED MODELS
450108,CRNBRUX,C&B,CAD Mill crown/coping
450108,CRNBRUX,C&B,Invoice and Ship
450108,CRNBRUX,C&B,Die Trim
450108,CRNBRUX,C&B,Outsource Design full contour
450108,CRNBRUX,C&B,FIXED QC
450108,CRNBRUX,C&B,Sinter
450108,CRNBRUX,C&B,Scan for crowns
450108,CRNBRUX,C&B,Stain & Glaze
450108,CRNBRUX,C&B,SCHEDULING
450108,INFCONT,MISC,C&B
450108,INFCONT,MISC,Brux Porcelain
450108,INFCONT,MISC,CAD Mill crown/coping
450108,INFCONT,MISC,Die Trim
450108,INFCONT,MISC,FIXED MODELS
450108,INFCONT,MISC,FIXED QC
450108,INFCONT,MISC,Invoice and Ship
450108,INFCONT,MISC,Scan for crowns
450108,INFCONT,MISC,Outsource Design full contour
450108,INFCONT,MISC,Sinter
450108,INFCONT,MISC,SCHEDULING
450108,INFCONT,MISC,Stain & Glaze
441788,,,
450102,BIOSR,IMPLANTS,BUSOFF
450102,BIOSR,IMPLANTS,CAD DESIGN
450102,BIOSR,IMPLANTS,C&B
450102,BIOSR,IMPLANTS,Impl Eval/Set TA
450102,BIOSR,IMPLANTS,FINISHING
450102,BIOSR,IMPLANTS,Scan Abutments
450102,BIOSR,IMPLANTS,FIXED MODELS
450102,BIOSR,IMPLANTS,SINTER
450102,BIOSR,IMPLANTS,Fixed QC
450102,BIOSR,IMPLANTS,STAINGLZ
450102,BIOSR,IMPLANTS,SCHEDULING
450102,BIOSR,IMPLANTS,Tissue Trim
450102,CRNZIRCBR,C&B,BUSOFF
450102,CRNZIRCBR,C&B,FIXED MODELS
450102,CRNZIRCBR,C&B,C&B
450102,CRNZIRCBR,C&B,Impl Eval/Set TA
450102,CRNZIRCBR,C&B,CAD DESIGN
450102,CRNZIRCBR,C&B,Scan Abutments
450102,CRNZIRCBR,C&B,FINISHING
450102,CRNZIRCBR,C&B,SINTER
450102,CRNZIRCBR,C&B,Fixed QC
450102,CRNZIRCBR,C&B,STAINGLZ
450102,CRNZIRCBR,C&B,SCHEDULING
450102,CRNZIRCBR,C&B,Tissue Trim
450102,DIGANALOG,IMPLANT PT,CAD DESIGN
450102,DIGANALOG,IMPLANT PT,BUSOFF
450102,DIGANALOG,IMPLANT PT,FIXED MODELS
450102,DIGANALOG,IMPLANT PT,C&B
450102,DIGANALOG,IMPLANT PT,Impl Eval/Set TA
450102,DIGANALOG,IMPLANT PT,FINISHING
450102,DIGANALOG,IMPLANT PT,Tissue Trim
450102,DIGANALOG,IMPLANT PT,Fixed QC
450102,DIGBRUXCRN,C&B,CAD DESIGN
450102,DIGANALOG,IMPLANT PT,Scan Abutments
450102,DIGBRUXCRN,C&B,FIXED MODELS
450102,DIGANALOG,IMPLANT PT,SCHEDULING
450102,DIGBRUXCRN,C&B,SINTER
450102,DIGANALOG,IMPLANT PT,SINTER
450102,DIGBRUXCRN,C&B,Tissue Trim
450102,DIGANALOG,IMPLANT PT,STAINGLZ
450102,DIGBRUXCRN,C&B,BUSOFF
450102,DIGBRUXCRN,C&B,C&B
450102,DIGBRUXCRN,C&B,FINISHING
450102,DIGBRUXCRN,C&B,Fixed QC
450102,DIGBRUXCRN,C&B,Impl Eval/Set TA
450102,DIGBRUXCRN,C&B,Scan Abutments
450102,DIGBRUXCRN,C&B,SCHEDULING
450102,DIGBRUXCRN,C&B,STAINGLZ
449962,CRNBRUX,C&B,C&B
449962,CRNBRUX,C&B,Brux Porcelain
449962,CRNBRUX,C&B,CAD Mill crown/coping
449962,CRNBRUX,C&B,Die Trim
449962,CRNBRUX,C&B,FIXED MODELS
449962,CRNBRUX,C&B,FIXED QC
449962,CRNBRUX,C&B,Invoice and Ship
449962,INFCONT,MISC,Brux Porcelain
449962,CRNBRUX,C&B,Outsource Design full contour
449962,INFCONT,MISC,CAD Mill crown/coping
449962,CRNBRUX,C&B,Scan for crowns
449962,INFCONT,MISC,FIXED MODELS
449962,CRNBRUX,C&B,SCHEDULING
449962,INFCONT,MISC,Invoice and Ship
449962,CRNBRUX,C&B,Sinter
449962,INFCONT,MISC,Outsource Design full contour
449962,CRNBRUX,C&B,Stain & Glaze
449962,INFCONT,MISC,Scan for crowns
449962,INFCONT,MISC,C&B
449962,INFCONT,MISC,SCHEDULING
449962,INFCONT,MISC,Die Trim
449962,INFCONT,MISC,Stain & Glaze
449962,INFCONT,MISC,FIXED QC
449962,INFCONT,MISC,Sinter
449967,DIGCRAHARD,SPLINTS,
449967,DIGCRAHARD,SPLINTS,BUSOFF
449967,DIGCRAHARD,SPLINTS,SCHEDULING
449967,DIGCRAHARD,SPLINTS,PRINTING
449967,DIGMODCADREM,Removables,
449967,DIGCRAHARD,SPLINTS,Removables
449967,DIGMODCADREM,Removables,SCHEDULING
449967,DIGMODCADREM,Removables,BUSOFF
449967,DIGMODCADREM,Removables,PRINTING
449967,DIGMODCADREM,Removables,Removables
450219,DENBB,Removables,OUTSRCBUS
450219,DENBB,Removables,BUSOFF
450219,DENBB,Removables,REMQC
450219,DENBB,Removables,PARTIAL
450219,DENBB,Removables,SCHEDULING
450219,DENBB,Removables,Removables
450219,INFCONT,MISC,OUTSRCBUS
450219,INFCONT,MISC,BUSOFF
450219,INFCONT,MISC,Removables
450219,INFCONT,MISC,PARTIAL
450219,MODSTOREM,Removables,BUSOFF
450219,INFCONT,MISC,REMQC
450219,MODSTOREM,Removables,OUTSRCBUS
450219,INFCONT,MISC,SCHEDULING
450219,MODSTOREM,Removables,Removables
450219,MODSTOREM,Removables,PARTIAL
450219,PARTIAL,PARTIAL,OUTSRCBUS
450219,MODSTOREM,Removables,REMQC
450219,PARTIAL,PARTIAL,PARTIAL
450219,MODSTOREM,Removables,SCHEDULING
450219,PARTIAL,PARTIAL,Removables
450219,PARTIAL,PARTIAL,BUSOFF
450219,PARTIAL,PARTIAL,REMQC
450219,PARTIAL,PARTIAL,SCHEDULING
449527,,,
450457,CRNBRUX,C&B,C&B
450457,CRNBRUX,C&B,Brux Porcelain
450457,CRNBRUX,C&B,FIXED MODELS
450457,CRNBRUX,C&B,CAD Mill crown/coping
450457,CRNBRUX,C&B,FIXED QC
450457,CRNBRUX,C&B,Die Trim
450457,CRNBRUX,C&B,Outsource Design full contour
450457,CRNBRUX,C&B,Invoice and Ship
450457,CRNBRUX,C&B,Sinter
450457,CRNBRUX,C&B,Scan for crowns
450457,CRNBRUX,C&B,SCHEDULING
450457,CRNBRUX,C&B,Stain & Glaze
446764,DIGBRUXCRN,C&B,CAD DESIGN
446764,DIGBRUXCRN,C&B,BUSOFF
446764,DIGBRUXCRN,C&B,FIXED QC
446764,DIGBRUXCRN,C&B,C&B
446764,DIGBRUXCRN,C&B,SCHEDULING
446764,DIGBRUXCRN,C&B,SINTER
446764,DIGBRUXCRN,C&B,STAINGLZ
450185,CRNZIRCBR,C&B,CAD DESIGN
450185,CRNZIRCBR,C&B,BUILD MODEL
450185,CRNZIRCBR,C&B,FINISHING
450185,CRNZIRCBR,C&B,BUSOFF
450185,CRNZIRCBR,C&B,FIXED QC
450185,CRNZIRCBR,C&B,C&B
450185,CRNZIRCBR,C&B,STAINGLZ
450185,CRNZIRCBR,C&B,FIXED MODELS
450185,DIGBRUXCRN,C&B,BUILD MODEL
450185,CRNZIRCBR,C&B,PRINT STUDY MODELS
450185,DIGBRUXCRN,C&B,BUSOFF
450185,CRNZIRCBR,C&B,SCHEDULING
450185,DIGBRUXCRN,C&B,C&B
450185,CRNZIRCBR,C&B,SINTER
450185,DIGBRUXCRN,C&B,FINISHING
450185,DIGBRUXCRN,C&B,CAD DESIGN
450185,DIGBRUXCRN,C&B,FIXED MODELS
450185,DIGBRUXCRN,C&B,PRINT STUDY MODELS
450185,DIGBRUXCRN,C&B,FIXED QC
450185,DIGMODCADFIX,C&B,BUILD MODEL
450185,DIGBRUXCRN,C&B,SCHEDULING
450185,DIGMODCADFIX,C&B,CAD DESIGN
450185,DIGBRUXCRN,C&B,SINTER
450185,DIGMODCADFIX,C&B,FIXED MODELS
450185,DIGBRUXCRN,C&B,STAINGLZ
450185,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450185,DIGMODCADFIX,C&B,BUSOFF
450185,DIGMODCADFIX,C&B,C&B
450185,DIGMODCADFIX,C&B,FINISHING
450185,DIGMODCADFIX,C&B,FIXED QC
450185,DIGMODCADFIX,C&B,SCHEDULING
450185,DIGMODCADFIX,C&B,SINTER
450185,DIGMODCADFIX,C&B,STAINGLZ
449943,CRNEZZ,C&B,Brux Porcelain
449943,CRNEZZ,C&B,FIXED MODELS
449943,CRNEZZ,C&B,C&B
449943,CRNEZZ,C&B,IMPLANTS
449943,CRNEZZ,C&B,CAD Mill crown/coping
449943,CRNEZZ,C&B,Invoice and Ship
449943,CRNEZZ,C&B,Die Trim
449943,CRNEZZ,C&B,Outsource Design full contour
449943,CRNEZZ,C&B,Fixed QC
449943,CRNEZZ,C&B,Scan Abutments
449943,CRNEZZ,C&B,Impl Eval/Set TA
449943,CRNEZZ,C&B,Sinter
449943,CRNEZZ,C&B,Scan for crowns
449943,CRNEZZ,C&B,Stain & Glaze
449943,CRNEZZ,C&B,SCHEDULING
449943,INFCONT,MISC,Brux Porcelain
449943,CRNEZZ,C&B,Tissue Trim
449943,INFCONT,MISC,C&B
449943,INFCONT,MISC,CAD Mill crown/coping
449943,INFCONT,MISC,FIXED MODELS
449943,INFCONT,MISC,Die Trim
449943,INFCONT,MISC,Fixed QC
449943,INFCONT,MISC,Impl Eval/Set TA
449943,INFCONT,MISC,IMPLANTS
449943,INFCONT,MISC,Outsource Design full contour
449943,INFCONT,MISC,Invoice and Ship
449943,INFCONT,MISC,Tissue Trim
449943,INFCONT,MISC,Scan Abutments
449943,STRSR,IMPLANTS,Brux Porcelain
449943,INFCONT,MISC,Scan for crowns
449943,STRSR,IMPLANTS,Die Trim
449943,INFCONT,MISC,SCHEDULING
449943,STRSR,IMPLANTS,FIXED MODELS
449943,INFCONT,MISC,Sinter
449943,STRSR,IMPLANTS,Impl Eval/Set TA
449943,INFCONT,MISC,Stain & Glaze
449943,STRSR,IMPLANTS,Scan Abutments
449943,STRSR,IMPLANTS,C&B
449943,STRSR,IMPLANTS,Sinter
449943,STRSR,IMPLANTS,CAD Mill crown/coping
449943,STRSR,IMPLANTS,Tissue Trim
449943,STRSR,IMPLANTS,Fixed QC
449943,STRSR,IMPLANTS,IMPLANTS
449943,STRSR,IMPLANTS,Invoice and Ship
449943,STRSR,IMPLANTS,Outsource Design full contour
449943,STRSR,IMPLANTS,Scan for crowns
449943,STRSR,IMPLANTS,SCHEDULING
449943,STRSR,IMPLANTS,Stain & Glaze
450513,DIGEZZCRN,C&B,Brux Porcelain
450513,DIGEZZCRN,C&B,FIXED MODELS
450513,DIGEZZCRN,C&B,CAD Mill crown/coping
450513,DIGEZZCRN,C&B,Invoice and Ship
450513,DIGEZZCRN,C&B,Fixed QC
450513,DIGEZZCRN,C&B,Outsource Design full contour
450513,DIGEZZCRN,C&B,SCHEDULING
450513,DIGEZZCRN,C&B,Sinter
450513,DIGEZZCRN,C&B,Stain & Glaze
450248,MODC1,C&B,SCHEDULING
450248,MODC1,C&B,BUSOFF
450248,MODC1,C&B,C&B
450248,MODC1,C&B,FIXED QC
450248,MODC1,C&B,PRINTING
450092,DIGMODCADREM,Removables,CAD DESIGN
450092,DIGMODCADREM,Removables,BUSOFF
450092,DIGMODCADREM,Removables,IMPLANTS
450092,DIGMODCADREM,Removables,SCHEDULING
450092,DIGMODCADREM,Removables,PRINTING
450092,SGADDSITE,Surgical Guides,CAD DESIGN
450092,DIGMODCADREM,Removables,Removables
450092,SGADDSITE,Surgical Guides,Removables
450092,SGADDSITE,Surgical Guides,BUSOFF
450092,SGADDSITE,Surgical Guides,SCHEDULING
450092,SGADDSITE,Surgical Guides,IMPLANTS
450092,SGSTNTBSKY,Surgical Guides,CAD DESIGN
450092,SGADDSITE,Surgical Guides,PRINTING
450092,SGSTNTBSKY,Surgical Guides,BUSOFF
450092,SGSTNTBSKY,Surgical Guides,IMPLANTS
450092,SGSTNTBSKY,Surgical Guides,PRINTING
450092,SGSTNTBSKY,Surgical Guides,Removables
450092,SGSTNTBSKY,Surgical Guides,SCHEDULING
450174,CRNEZZ,C&B,Brux Porcelain
450174,CRNEZZ,C&B,C&B
450174,CRNEZZ,C&B,Die Trim
450174,CRNEZZ,C&B,CAD Mill crown/coping
450174,CRNEZZ,C&B,Fixed QC
450174,CRNEZZ,C&B,FIXED MODELS
450174,CRNEZZ,C&B,Invoice and Ship
450174,CRNEZZ,C&B,Outsource Design full contour
450174,CRNEZZ,C&B,Scan for crowns
450174,CRNEZZ,C&B,SCHEDULING
450174,CRNEZZ,C&B,Sinter
450174,CRNEZZ,C&B,Stain & Glaze
450353,CRNEMAXL,C&B,CAD DESIGN
450353,CRNEMAXL,C&B,BUSOFF
450353,CRNEMAXL,C&B,CAD SCANNING
450353,CRNEMAXL,C&B,C&B
450353,CRNEMAXL,C&B,DIETRIM
450353,CRNEMAXL,C&B,FIXED QC
450353,CRNEMAXL,C&B,PORCELAIN
450353,CRNEMAXL,C&B,SCHEDULING
450489,DIGBRUXCRN,C&B,CAD DESIGN
450489,DIGBRUXCRN,C&B,BUILD MODEL
450489,DIGBRUXCRN,C&B,PRINT STUDY MODELS
450489,DIGBRUXCRN,C&B,BUSOFF
450489,DIGBRUXCRN,C&B,SCHEDULING
450489,DIGBRUXCRN,C&B,C&B
450489,DIGMODCADFIX,C&B,BUILD MODEL
450489,DIGBRUXCRN,C&B,FIXED MODELS
450489,DIGMODCADFIX,C&B,CAD DESIGN
450489,DIGBRUXCRN,C&B,FIXED QC
450489,DIGMODCADFIX,C&B,FIXED MODELS
450489,DIGBRUXCRN,C&B,SINTER
450489,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450489,DIGBRUXCRN,C&B,STAINGLZ
450489,DIGMODCADFIX,C&B,BUSOFF
450489,DIGMODCADFIX,C&B,C&B
450489,DIGMODCADFIX,C&B,FIXED QC
450489,DIGMODCADFIX,C&B,SCHEDULING
450489,DIGMODCADFIX,C&B,SINTER
450489,DIGMODCADFIX,C&B,STAINGLZ
449654,CRNCS,C&B,Brux Porcelain
449654,CRNCS,C&B,C&B
449654,CRNCS,C&B,CUSTSHADE
449654,CRNCS,C&B,CAD Mill crown/coping
449654,CRNCS,C&B,Die Trim
449654,CRNCS,C&B,Fixed QC
449654,CRNCS,C&B,FIXED MODELS
449654,CRNCS,C&B,Invoice and Ship
449654,CRNCS,C&B,Outsource Design full contour
449654,CRNCS,C&B,Scan for crowns
449654,CRNCS,C&B,PORCELAIN
449654,CRNCS,C&B,SCHEDULING
449654,CRNCS,C&B,Sinter
449654,CRNCS,C&B,Stain & Glaze
449654,CRNEZZ,C&B,CUSTSHADE
449654,CRNEZZ,C&B,Brux Porcelain
449654,CRNEZZ,C&B,Die Trim
449654,CRNEZZ,C&B,C&B
449654,CRNEZZ,C&B,FIXED MODELS
449654,CRNEZZ,C&B,CAD Mill crown/coping
449654,CRNEZZ,C&B,Invoice and Ship
449654,CRNEZZ,C&B,Fixed QC
449654,CRNEZZ,C&B,Outsource Design full contour
449654,CRNEZZ,C&B,Scan for crowns
449654,CRNEZZ,C&B,PORCELAIN
449654,CRNEZZ,C&B,SCHEDULING
449654,CRNEZZ,C&B,Stain & Glaze
449654,CRNEZZ,C&B,Sinter
450161,CRNBRUX,C&B,Brux Porcelain
450161,CRNBRUX,C&B,C&B
450161,CRNBRUX,C&B,Sinter
450161,CRNBRUX,C&B,CAD Mill crown/coping
450161,INFCONT,MISC,C&B
450161,CRNBRUX,C&B,Die Trim
450161,INFCONT,MISC,CAD Mill crown/coping
450161,CRNBRUX,C&B,FIXED MODELS
450161,INFCONT,MISC,Die Trim
450161,CRNBRUX,C&B,FIXED QC
450161,INFCONT,MISC,FIXED MODELS
450161,CRNBRUX,C&B,Invoice and Ship
450161,INFCONT,MISC,Invoice and Ship
450161,CRNBRUX,C&B,Outsource Design full contour
450161,INFCONT,MISC,Outsource Design full contour
450161,CRNBRUX,C&B,Scan for crowns
450161,INFCONT,MISC,Stain & Glaze
450161,CRNBRUX,C&B,SCHEDULING
450161,CRNBRUX,C&B,Stain & Glaze
450161,INFCONT,MISC,Brux Porcelain
450161,INFCONT,MISC,FIXED QC
450161,INFCONT,MISC,Scan for crowns
450161,INFCONT,MISC,SCHEDULING
450161,INFCONT,MISC,Sinter
450374,DELIVERY,DELIVERY,
450328,DENEVALREM,Removables,Removables
450328,DENEVALREM,Removables,BUSOFF
450328,DENEVALREM,Removables,REMQC
450328,DENEVALREM,Removables,SCHEDULING
450328,INFCONT,MISC,Removables
450328,INFCONT,MISC,BUSOFF
450328,INFCONT,MISC,REMQC
450328,INFCONT,MISC,SCHEDULING
450096,DIGEZZCRN,C&B,Brux Porcelain
450096,DIGEZZCRN,C&B,CAD Mill crown/coping
450096,DIGEZZCRN,C&B,BUILD MODEL
450096,DIGEZZCRN,C&B,Outsource Design full contour
450096,DIGEZZCRN,C&B,DIGITAL SCAN REVIEW
450096,DIGEZZCRN,C&B,PRINT STUDY MODELS
450096,DIGEZZCRN,C&B,FIXED MODELS
450096,DIGEZZCRN,C&B,SCHEDULING
450096,DIGEZZCRN,C&B,Fixed QC
450096,DIGMODCADFIX,C&B,CAD Mill crown/coping
450096,DIGEZZCRN,C&B,Invoice and Ship
450096,DIGMODCADFIX,C&B,DIGITAL SCAN REVIEW
450096,DIGEZZCRN,C&B,Sinter
450096,DIGMODCADFIX,C&B,FIXED MODELS
450096,DIGEZZCRN,C&B,Stain & Glaze
450096,DIGMODCADFIX,C&B,Outsource Design full contour
450096,DIGMODCADFIX,C&B,Brux Porcelain
450096,DIGMODCADFIX,C&B,PRINT STUDY MODELS
450096,DIGMODCADFIX,C&B,BUILD MODEL
450096,DIGMODCADFIX,C&B,SCHEDULING
450096,DIGMODCADFIX,C&B,Fixed QC
450096,DIGMODCADFIX,C&B,Invoice and Ship
450096,DIGMODCADFIX,C&B,Sinter
450096,DIGMODCADFIX,C&B,Stain & Glaze
449923,CRNMLBDGWG,C&B,FIXED MODELS
449923,CRNMLBDGWG,C&B,Brux Porcelain
449923,CRNMLBDGWG,C&B,Outsource Design full contour
449923,CRNMLBDGWG,C&B,BUSOFF
449923,CRNMLBDGWG,C&B,Sinter
449923,CRNMLBDGWG,C&B,CAD Mill crown/coping
449923,DIGEZZCRN,C&B,Brux Porcelain
449923,CRNMLBDGWG,C&B,DIETRIM
449923,DIGEZZCRN,C&B,CAD Mill crown/coping
449923,CRNMLBDGWG,C&B,FINISHING
449923,DIGEZZCRN,C&B,DIETRIM
449923,CRNMLBDGWG,C&B,Fixed QC
